date,description,expense/income,amount
2023-07-14,Shopping,Expense,119.98
2023-07-22,Medical,Expense,119.98
2023-06-26,Medical,Expense,119.98
2023-03-16,Medical,Expense,119.98
2023-05-29,Medical,Expense,119.98
2023-01-22,Medical,Expense,119.98
2023-05-28,Travel,Expense,119.98
2023-02-10,Food,Expense,119.98
2023-06-27,Food,Expense,119.98
2023-08-15,Rent,Expense,119.98
2023-12-02,Shopping,Expense,119.98
2023-05-12,Travel,Expense,119.98
2023-09-03,Travel,Expense,119.98
2023-04-20,Shopping,Expense,119.98
2023-04-14,Shopping,Expense,119.98
2023-10-03,Medical,Expense,119.98
2023-05-19,Travel,Expense,119.98
2023-10-15,Travel,Expense,119.98
2023-12-23,Shopping,Expense,119.98
2023-05-20,Shopping,Expense,119.98
2023-03-12,Food,Expense,119.98
2023-02-25,Medical,Expense,119.98
2023-11-12,Rent,Expense,119.98
2023-10-28,Medical,Expense,119.98
2023-05-03,Travel,Expense,119.98
2023-05-05,Entertainment,Expense,119.98
2023-01-26,Food,Expense,119.98
2023-12-09,Entertainment,Expense,119.98
2023-09-29,Shopping,Expense,119.98
2023-04-26,Rent,Expense,119.98
2023-11-23,Travel,Expense,119.98
2023-04-30,Rent,Expense,119.98
2023-01-27,Entertainment,Expense,119.98
2023-02-21,Entertainment,Expense,119.98
2023-07-31,Medical,Expense,119.98
2023-06-19,Food,Expense,119.98
2023-08-30,Medical,Expense,119.98
2023-02-21,Entertainment,Expense,119.98
2023-12-15,Shopping,Expense,119.98
2023-03-12,Food,Expense,119.98
2023-01-03,Entertainment,Expense,119.98
2023-10-09,Medical,Expense,119.98
2023-03-22,Rent,Expense,119.98
2023-07-28,Food,Expense,119.98
2023-12-01,Food,Expense,119.98
2023-09-01,Shopping,Expense,119.98
2023-09-02,Shopping,Expense,119.98
2023-11-30,Rent,Expense,119.98
2023-04-13,Rent,Expense,119.98
2023-05-28,Food,Expense,119.98
2023-06-14,Travel,Expense,119.98
2023-05-27,Entertainment,Expense,119.98
2023-11-27,Entertainment,Expense,119.98
2023-01-31,Medical,Expense,119.98
2023-02-15,Food,Expense,119.98
2023-11-30,Entertainment,Expense,119.98
2023-10-21,Entertainment,Expense,119.98
2023-04-29,Rent,Expense,119.98
2023-10-01,Food,Expense,119.98
2023-01-20,Shopping,Expense,119.98
2023-03-31,Medical,Expense,119.98
2023-08-02,Food,Expense,119.98
2023-04-01,Shopping,Expense,119.98
2023-01-19,Medical,Expense,119.98
2023-07-23,Medical,Expense,119.98
2023-09-11,Travel,Expense,119.98
2023-04-06,Shopping,Expense,119.98
2023-05-29,Medical,Expense,119.98
2023-01-20,Entertainment,Expense,119.98
2023-01-05,Travel,Expense,119.98
2023-06-02,Travel,Expense,119.98
2023-10-18,Food,Expense,119.98
2023-11-05,Entertainment,Expense,119.98
2023-02-24,Entertainment,Expense,119.98
2023-06-21,Rent,Expense,119.98
2023-05-26,Rent,Expense,119.98
2023-08-21,Medical,Expense,119.98
2023-11-25,Medical,Expense,119.98
2023-10-06,Medical,Expense,119.98
2023-09-26,Food,Expense,119.98
2023-09-10,Travel,Expense,119.98
2023-03-10,Rent,Expense,119.98
2023-09-16,Shopping,Expense,119.98
2023-08-28,Rent,Expense,119.98
2023-05-20,Travel,Expense,119.98
2023-04-09,Travel,Expense,119.98
2023-02-27,Shopping,Expense,119.98
2023-06-19,Food,Expense,119.98
2023-03-25,Rent,Expense,119.98
2023-08-23,Medical,Expense,119.98
2023-11-28,Entertainment,Expense,119.98
2023-05-12,Food,Expense,119.98
2023-04-06,Medical,Expense,119.98
2023-01-08,Rent,Expense,119.98
2023-06-22,Shopping,Expense,119.98
2023-06-01,Food,Expense,119.98
2023-10-18,Rent,Expense,119.98
2023-12-12,Medical,Expense,119.98
2023-04-09,Rent,Expense,119.98
2023-03-31,Entertainment,Expense,119.98
2023-11-09,Travel,Expense,119.98
2023-11-24,Travel,Expense,119.98
2023-07-27,Rent,Expense,119.98
2023-08-07,Medical,Expense,119.98
2023-09-21,Travel,Expense,119.98
2023-06-17,Rent,Expense,119.98
2023-02-14,Rent,Expense,119.98
2023-07-25,Entertainment,Expense,119.98
2023-12-09,Medical,Expense,119.98
2023-02-18,Travel,Expense,119.98
2023-04-05,Medical,Expense,119.98
2023-03-13,Medical,Expense,119.98
2023-09-02,Entertainment,Expense,119.98
2023-06-15,Medical,Expense,119.98
2023-05-08,Travel,Expense,119.98
2023-01-04,Travel,Expense,119.98
2023-05-14,Food,Expense,119.98
2023-07-16,Shopping,Expense,119.98
2023-05-01,Rent,Expense,119.98
2023-08-17,Shopping,Expense,119.98
2023-05-17,Entertainment,Expense,119.98
2023-06-18,Medical,Expense,119.98
2023-06-04,Food,Expense,119.98
2023-10-26,Food,Expense,119.98
2023-10-21,Entertainment,Expense,119.98
2023-01-06,Rent,Expense,119.98
2023-05-14,Rent,Expense,119.98
2023-12-01,Shopping,Expense,119.98
2023-07-04,Shopping,Expense,119.98
2023-12-21,Travel,Expense,119.98
2023-05-01,Shopping,Expense,119.98
2023-02-01,Shopping,Expense,119.98
2023-12-08,Medical,Expense,119.98
2023-03-02,Entertainment,Expense,119.98
2023-08-27,Food,Expense,119.98
2023-06-07,Shopping,Expense,119.98
2023-03-23,Travel,Expense,119.98
2023-07-27,Shopping,Expense,119.98
2023-12-18,Medical,Expense,119.98
2023-09-15,Rent,Expense,119.98
2023-12-27,Medical,Expense,119.98
2023-06-09,Travel,Expense,119.98
2023-12-20,Rent,Expense,119.98
2023-03-02,Food,Expense,119.98
2023-11-24,Travel,Expense,119.98
2023-06-01,Travel,Expense,119.98
2023-07-08,Entertainment,Expense,119.98
2023-11-11,Shopping,Expense,119.98
2023-04-24,Travel,Expense,119.98
2023-04-23,Entertainment,Expense,119.98
2023-03-10,Food,Expense,119.98
2023-09-02,Food,Expense,119.98
2023-03-20,Entertainment,Expense,119.98
2023-08-21,Food,Expense,119.98
2023-11-07,Travel,Expense,119.98
2023-07-11,Medical,Expense,119.98
2023-08-01,Travel,Expense,119.98
2023-12-26,Shopping,Expense,119.98
2023-10-09,Food,Expense,119.98
2023-08-30,Shopping,Expense,119.98
2023-10-03,Entertainment,Expense,119.98
2023-12-07,Food,Expense,119.98
2023-04-22,Shopping,Expense,119.98
2023-05-07,Rent,Expense,119.98
2023-12-15,Rent,Expense,119.98
2023-11-02,Food,Expense,119.98
2023-02-11,Shopping,Expense,119.98
2023-09-27,Travel,Expense,119.98
2023-08-17,Entertainment,Expense,119.98
2023-09-28,Medical,Expense,119.98
2023-12-27,Travel,Expense,119.98
2023-07-05,Travel,Expense,119.98
2023-02-09,Medical,Expense,119.98
2023-10-16,Medical,Expense,119.98
2023-02-27,Shopping,Expense,119.98
2023-02-01,Medical,Expense,119.98
2023-10-08,Rent,Expense,119.98
2023-09-16,Medical,Expense,119.98
2023-04-14,Entertainment,Expense,119.98
2023-10-21,Travel,Expense,119.98
2023-10-02,Entertainment,Expense,119.98
2023-03-18,Entertainment,Expense,119.98
2023-03-26,Entertainment,Expense,119.98
2023-06-17,Food,Expense,119.98
2023-09-24,Rent,Expense,119.98
2023-08-15,Medical,Expense,119.98
2023-03-01,Entertainment,Expense,119.98
2023-12-15,Medical,Expense,119.98
2023-04-16,Food,Expense,119.98
2023-10-26,Shopping,Expense,119.98
2023-09-08,Travel,Expense,119.98
2023-02-16,Food,Expense,119.98
2023-09-19,Shopping,Expense,119.98
2023-08-17,Travel,Expense,119.98
2023-01-29,Entertainment,Expense,119.98
2023-08-21,Medical,Expense,119.98
2023-03-09,Shopping,Expense,119.98
2023-09-20,Food,Expense,119.98
2023-08-01,Rent,Expense,119.98
2023-08-22,Entertainment,Expense,119.98
2023-10-16,Food,Expense,119.98
2023-01-30,Food,Expense,119.98
2023-10-14,Rent,Expense,119.98
2023-08-25,Entertainment,Expense,119.98
2023-12-11,Shopping,Expense,119.98
2023-06-07,Entertainment,Expense,119.98
2023-01-12,Entertainment,Expense,119.98
2023-07-22,Shopping,Expense,119.98
2023-05-11,Food,Expense,119.98
2023-01-02,Food,Expense,119.98
2023-04-22,Shopping,Expense,119.98
2023-10-24,Entertainment,Expense,119.98
2023-02-07,Rent,Expense,119.98
2023-01-24,Travel,Expense,119.98
2023-08-05,Rent,Expense,119.98
2023-06-26,Medical,Expense,119.98
2023-12-25,Entertainment,Expense,119.98
2023-02-02,Food,Expense,119.98
2023-10-05,Shopping,Expense,119.98
2023-01-31,Rent,Expense,119.98
2023-02-05,Medical,Expense,119.98
2023-08-30,Medical,Expense,119.98
2023-01-17,Food,Expense,119.98
2023-05-27,Travel,Expense,119.98
2023-07-29,Travel,Expense,119.98
2023-04-03,Medical,Expense,119.98
2023-03-11,Rent,Expense,119.98
2023-11-25,Medical,Expense,119.98
2023-11-27,Entertainment,Expense,119.98
2023-08-04,Food,Expense,119.98
2023-07-11,Food,Expense,119.98
2023-07-15,Travel,Expense,119.98
2023-08-18,Medical,Expense,119.98
2023-07-13,Shopping,Expense,119.98
2023-07-12,Shopping,Expense,119.98
2023-02-11,Rent,Expense,119.98
2023-12-16,Rent,Expense,119.98
2023-12-05,Entertainment,Expense,119.98
2023-10-04,Travel,Expense,119.98
2023-03-10,Food,Expense,119.98
2023-12-01,Shopping,Expense,119.98
2023-06-28,Entertainment,Expense,119.98
2023-03-02,Shopping,Expense,119.98
2023-04-02,Shopping,Expense,119.98
2023-10-03,Entertainment,Expense,119.98
2023-07-21,Shopping,Expense,119.98
2023-09-28,Travel,Expense,119.98
2023-03-07,Medical,Expense,119.98
2023-04-25,Shopping,Expense,119.98
2023-01-02,Food,Expense,119.98
2023-01-12,Entertainment,Expense,119.98
2023-06-02,Shopping,Expense,119.98
2023-08-26,Rent,Expense,119.98
2023-12-11,Food,Expense,119.98
2023-10-06,Medical,Expense,119.98
2023-08-06,Shopping,Expense,119.98
2023-09-30,Travel,Expense,119.98
2023-07-14,Travel,Expense,119.98
2023-04-28,Shopping,Expense,119.98
2023-05-07,Rent,Expense,119.98
2023-08-24,Entertainment,Expense,119.98
2023-06-27,Travel,Expense,119.98
2023-03-21,Food,Expense,119.98
2023-05-22,Entertainment,Expense,119.98
2023-04-07,Rent,Expense,119.98
2023-02-27,Medical,Expense,119.98
2023-01-17,Entertainment,Expense,119.98
2023-12-05,Medical,Expense,119.98
2023-08-03,Entertainment,Expense,119.98
2023-11-11,Entertainment,Expense,119.98
2023-01-09,Travel,Expense,119.98
2023-05-04,Rent,Expense,119.98
2023-04-16,Travel,Expense,119.98
2023-02-04,Medical,Expense,119.98
2023-02-21,Travel,Expense,119.98
2023-11-01,Rent,Expense,119.98
2023-01-18,Shopping,Expense,119.98
2023-08-17,Medical,Expense,119.98
2023-11-03,Shopping,Expense,119.98
2023-12-11,Rent,Expense,119.98
2023-12-27,Medical,Expense,119.98
2023-01-25,Travel,Expense,119.98
2023-05-06,Travel,Expense,119.98
2023-01-23,Entertainment,Expense,119.98
2023-07-25,Travel,Expense,119.98
2023-08-13,Medical,Expense,119.98
2023-04-30,Medical,Expense,119.98
2023-10-04,Entertainment,Expense,119.98
2023-04-22,Travel,Expense,119.98
2023-01-29,Travel,Expense,119.98
2023-03-13,Shopping,Expense,119.98
2023-09-15,Entertainment,Expense,119.98
2023-05-29,Entertainment,Expense,119.98
2023-04-30,Medical,Expense,119.98
2023-10-22,Travel,Expense,119.98
2023-06-13,Rent,Expense,119.98
2023-10-23,Travel,Expense,119.98
2023-11-03,Entertainment,Expense,119.98
2023-12-11,Medical,Expense,119.98
2023-06-14,Travel,Expense,119.98
2023-05-02,Shopping,Expense,119.98
2023-06-04,Food,Expense,119.98
2023-03-15,Medical,Expense,119.98
2023-12-05,Medical,Expense,119.98
2023-09-24,Entertainment,Expense,119.98
2023-04-24,Food,Expense,119.98
2023-07-31,Travel,Expense,119.98
2023-06-03,Shopping,Expense,119.98
2023-05-21,Travel,Expense,119.98
2023-02-01,Entertainment,Expense,119.98
2023-10-13,Food,Expense,119.98
2023-10-30,Shopping,Expense,119.98
2023-03-31,Rent,Expense,119.98
2023-11-17,Rent,Expense,119.98
2023-12-14,Shopping,Expense,119.98
2023-08-07,Rent,Expense,119.98
2023-10-12,Entertainment,Expense,119.98
2023-09-11,Entertainment,Expense,119.98
2023-01-25,Entertainment,Expense,119.98
2023-06-26,Shopping,Expense,119.98
2023-11-26,Travel,Expense,119.98
2023-12-10,Travel,Expense,119.98
2023-07-15,Food,Expense,119.98
2023-09-26,Travel,Expense,119.98
2023-06-13,Travel,Expense,119.98
2023-12-23,Food,Expense,119.98
2023-08-02,Medical,Expense,119.98
2023-07-29,Medical,Expense,119.98
2023-03-18,Shopping,Expense,119.98
2023-06-03,Medical,Expense,119.98
2023-07-12,Medical,Expense,119.98
2023-04-05,Medical,Expense,119.98
2023-10-03,Travel,Expense,119.98
2023-08-31,Medical,Expense,119.98
2023-05-04,Travel,Expense,119.98
2023-04-26,Travel,Expense,119.98
2023-06-03,Entertainment,Expense,119.98
2023-12-29,Food,Expense,119.98
2023-03-15,Shopping,Expense,119.98
2023-08-26,Food,Expense,119.98
2023-01-30,Entertainment,Expense,119.98
2023-10-15,Rent,Expense,119.98
2023-07-31,Travel,Expense,119.98
2023-08-02,Medical,Expense,119.98
2023-10-13,Medical,Expense,119.98
2023-09-29,Rent,Expense,119.98
2023-03-10,Entertainment,Expense,119.98
2023-07-18,Entertainment,Expense,119.98
2023-05-05,Shopping,Expense,119.98
2023-05-11,Travel,Expense,119.98
2023-04-15,Rent,Expense,119.98
2023-06-19,Rent,Expense,119.98
2023-11-28,Rent,Expense,119.98
2023-02-10,Travel,Expense,119.98
2023-08-19,Travel,Expense,119.98
2023-07-09,Travel,Expense,119.98
2023-02-17,Travel,Expense,119.98
2023-10-02,Food,Expense,119.98
2023-04-08,Rent,Expense,119.98
2023-01-27,Food,Expense,119.98
2023-05-18,Shopping,Expense,119.98
2023-07-13,Rent,Expense,119.98
2023-12-11,Travel,Expense,119.98
2023-11-06,Entertainment,Expense,119.98
2023-11-05,Entertainment,Expense,119.98
2023-01-21,Travel,Expense,119.98
2023-02-07,Travel,Expense,119.98
2023-04-07,Food,Expense,119.98
2023-10-28,Travel,Expense,119.98
2023-12-10,Rent,Expense,119.98
2023-10-14,Medical,Expense,119.98
2023-04-22,Rent,Expense,119.98
2023-09-03,Entertainment,Expense,119.98
2023-04-17,Shopping,Expense,119.98
2023-06-20,Rent,Expense,119.98
2023-06-05,Travel,Expense,119.98
2023-01-08,Rent,Expense,119.98
2023-04-19,Rent,Expense,119.98
2023-04-08,Food,Expense,119.98
2023-03-02,Medical,Expense,119.98
2023-09-03,Entertainment,Expense,119.98
2023-05-05,Rent,Expense,119.98
2023-12-23,Entertainment,Expense,119.98
2023-11-06,Shopping,Expense,119.98
2023-12-27,Rent,Expense,119.98
2023-04-15,Medical,Expense,119.98
2023-07-23,Entertainment,Expense,119.98
2023-05-03,Medical,Expense,119.98
2023-10-10,Medical,Expense,119.98
2023-06-14,Medical,Expense,119.98
2023-05-25,Medical,Expense,119.98
2023-07-14,Entertainment,Expense,119.98
2023-08-27,Entertainment,Expense,119.98
2023-10-01,Food,Expense,119.98
2023-11-29,Medical,Expense,119.98
2023-07-03,Food,Expense,119.98
2023-06-07,Rent,Expense,119.98
2023-05-14,Rent,Expense,119.98
2023-07-04,Food,Expense,119.98
2023-09-20,Travel,Expense,119.98
2023-09-12,Medical,Expense,119.98
2023-08-27,Medical,Expense,119.98
2023-02-20,Rent,Expense,119.98
2023-08-29,Entertainment,Expense,119.98
2023-06-13,Food,Expense,119.98
2023-04-15,Medical,Expense,119.98
2023-07-09,Rent,Expense,119.98
2023-06-10,Medical,Expense,119.98
2023-07-31,Entertainment,Expense,119.98
2023-01-24,Food,Expense,119.98
2023-10-16,Travel,Expense,119.98
2023-04-24,Shopping,Expense,119.98
2023-03-16,Rent,Expense,119.98
2023-01-09,Rent,Expense,119.98
2023-05-14,Shopping,Expense,119.98
2023-10-11,Shopping,Expense,119.98
2023-10-27,Rent,Expense,119.98
2023-10-24,Travel,Expense,119.98
2023-08-02,Rent,Expense,119.98
2023-06-01,Shopping,Expense,119.98
2023-03-20,Medical,Expense,119.98
2023-04-11,Food,Expense,119.98
2023-06-18,Entertainment,Expense,119.98
2023-04-28,Medical,Expense,119.98
2023-07-14,Travel,Expense,119.98
2023-10-19,Rent,Expense,119.98
2023-05-06,Entertainment,Expense,119.98
2023-09-13,Rent,Expense,119.98
2023-10-09,Food,Expense,119.98
2023-12-02,Entertainment,Expense,119.98
2023-12-17,Medical,Expense,119.98
2023-06-22,Food,Expense,119.98
2023-05-12,Travel,Expense,119.98
2023-09-08,Medical,Expense,119.98
2023-11-25,Entertainment,Expense,119.98
2023-09-09,Medical,Expense,119.98
2023-08-24,Travel,Expense,119.98
2023-03-28,Rent,Expense,119.98
2023-06-30,Rent,Expense,119.98
2023-03-28,Shopping,Expense,119.98
2023-03-13,Rent,Expense,119.98
2023-10-07,Food,Expense,119.98
2023-09-08,Travel,Expense,119.98
2023-04-05,Rent,Expense,119.98
2023-10-05,Medical,Expense,119.98
2023-11-25,Entertainment,Expense,119.98
2023-01-31,Travel,Expense,119.98
2023-09-26,Rent,Expense,119.98
2023-01-18,Food,Expense,119.98
2023-02-08,Shopping,Expense,119.98
2023-12-09,Shopping,Expense,119.98
2023-01-25,Entertainment,Expense,119.98
2023-01-04,Entertainment,Expense,119.98
2023-07-31,Entertainment,Expense,119.98
2023-03-12,Travel,Expense,119.98
2023-11-19,Entertainment,Expense,119.98
2023-04-29,Entertainment,Expense,119.98
2023-02-04,Food,Expense,119.98
2023-12-29,Food,Expense,119.98
2023-03-19,Food,Expense,119.98
2023-01-05,Entertainment,Expense,119.98
2023-04-22,Rent,Expense,119.98
2023-09-16,Entertainment,Expense,119.98
2023-08-22,Shopping,Expense,119.98
2023-07-11,Food,Expense,119.98
2023-01-31,Medical,Expense,119.98
2023-11-13,Entertainment,Expense,119.98
2023-11-23,Rent,Expense,119.98
2023-12-08,Entertainment,Expense,119.98
2023-11-12,Medical,Expense,119.98
2023-09-05,Medical,Expense,119.98
2023-12-04,Travel,Expense,119.98
2023-09-07,Rent,Expense,119.98
2023-01-09,Medical,Expense,119.98
2023-01-04,Rent,Expense,119.98
2023-09-30,Food,Expense,119.98
2023-10-10,Travel,Expense,119.98
2023-07-30,Shopping,Expense,119.98
2023-01-07,Medical,Expense,119.98
2023-01-09,Entertainment,Expense,119.98
2023-09-29,Travel,Expense,119.98
2023-05-21,Travel,Expense,119.98
2023-10-02,Travel,Expense,119.98
2023-05-27,Travel,Expense,119.98
2023-01-09,Entertainment,Expense,119.98
2023-09-15,Food,Expense,119.98
2023-12-24,Rent,Expense,119.98
2023-12-12,Shopping,Expense,119.98
2023-08-09,Shopping,Expense,119.98
2023-04-02,Entertainment,Expense,119.98
2023-02-24,Rent,Expense,119.98
2023-02-19,Shopping,Expense,119.98
2023-09-26,Entertainment,Expense,119.98
2023-03-18,Travel,Expense,119.98
2023-05-04,Food,Expense,119.98
2023-04-09,Travel,Expense,119.98
2023-11-14,Travel,Expense,119.98
2023-09-27,Food,Expense,119.98
2023-05-10,Medical,Expense,119.98
2023-07-01,Shopping,Expense,119.98
2023-05-17,Food,Expense,119.98
2023-07-23,Rent,Expense,119.98
2023-02-10,Rent,Expense,119.98
2023-07-11,Rent,Expense,119.98
2023-07-27,Medical,Expense,119.98
2023-08-24,Food,Expense,119.98
2023-10-17,Medical,Expense,119.98
2023-05-05,Rent,Expense,119.98
2023-12-23,Travel,Expense,119.98
2023-04-26,Travel,Expense,119.98
2023-06-03,Medical,Expense,119.98
2023-12-17,Entertainment,Expense,119.98
2023-02-11,Rent,Expense,119.98
2023-12-01,Rent,Expense,119.98
2023-11-29,Rent,Expense,119.98
2023-01-17,Rent,Expense,119.98
2023-02-17,Food,Expense,119.98
2023-07-27,Medical,Expense,119.98
2023-07-14,Medical,Expense,119.98
2023-07-13,Food,Expense,119.98
2023-10-10,Travel,Expense,119.98
2023-09-01,Medical,Expense,119.98
2023-01-29,Shopping,Expense,119.98
2023-11-23,Medical,Expense,119.98
2023-01-05,Entertainment,Expense,119.98
2023-12-26,Medical,Expense,119.98
2023-03-29,Travel,Expense,119.98
2023-02-12,Food,Expense,119.98
2023-09-13,Travel,Expense,119.98
2023-08-11,Travel,Expense,119.98
2023-11-27,Food,Expense,119.98
2023-06-19,Entertainment,Expense,119.98
2023-10-17,Shopping,Expense,119.98
2023-02-18,Food,Expense,119.98
2023-09-28,Travel,Expense,119.98
2023-01-22,Food,Expense,119.98
2023-04-28,Entertainment,Expense,119.98
2023-04-19,Medical,Expense,119.98
2023-12-21,Medical,Expense,119.98
2023-10-18,Shopping,Expense,119.98
2023-09-01,Shopping,Expense,119.98
2023-05-19,Food,Expense,119.98
2023-01-24,Food,Expense,119.98
2023-02-08,Food,Expense,119.98
2023-12-17,Rent,Expense,119.98
2023-05-24,Travel,Expense,119.98
2023-10-06,Travel,Expense,119.98
2023-10-16,Entertainment,Expense,119.98
2023-12-03,Shopping,Expense,119.98
2023-01-17,Medical,Expense,119.98
2023-04-02,Entertainment,Expense,119.98
2023-06-11,Entertainment,Expense,119.98
2023-01-09,Entertainment,Expense,119.98
2023-04-17,Medical,Expense,119.98
2023-10-28,Medical,Expense,119.98
2023-03-15,Medical,Expense,119.98
2023-12-31,Travel,Expense,119.98
2023-07-23,Rent,Expense,119.98
2023-02-09,Entertainment,Expense,119.98
2023-06-03,Medical,Expense,119.98
2023-03-25,Shopping,Expense,119.98
2023-10-16,Food,Expense,119.98
2023-05-04,Food,Expense,119.98
2023-10-18,Shopping,Expense,119.98
2023-07-19,Shopping,Expense,119.98
2023-12-13,Shopping,Expense,119.98
2023-10-04,Rent,Expense,119.98
2023-06-19,Food,Expense,119.98
2023-07-16,Rent,Expense,119.98
2023-03-13,Medical,Expense,119.98
2023-12-19,Food,Expense,119.98
2023-02-10,Shopping,Expense,119.98
2023-09-14,Rent,Expense,119.98
2023-06-27,Travel,Expense,119.98
2023-01-28,Food,Expense,119.98
2023-02-20,Entertainment,Expense,119.98
2023-08-12,Shopping,Expense,119.98
2023-04-29,Shopping,Expense,119.98
2023-02-08,Medical,Expense,119.98
2023-06-24,Rent,Expense,119.98
2023-11-06,Medical,Expense,119.98
2023-11-11,Travel,Expense,119.98
2023-11-01,Entertainment,Expense,119.98
2023-07-23,Travel,Expense,119.98
2023-06-17,Medical,Expense,119.98
2023-01-16,Food,Expense,119.98
2023-11-21,Food,Expense,119.98
2023-05-20,Medical,Expense,119.98
2023-08-19,Entertainment,Expense,119.98
2023-09-09,Entertainment,Expense,119.98
2023-04-27,Medical,Expense,119.98
2023-07-02,Food,Expense,119.98
2023-10-11,Rent,Expense,119.98
2023-07-12,Entertainment,Expense,119.98
2023-08-10,Entertainment,Expense,119.98
2023-04-06,Medical,Expense,119.98
2023-12-15,Entertainment,Expense,119.98
2023-10-27,Shopping,Expense,119.98
2023-12-05,Rent,Expense,119.98
